"IDORIGIN","YEAR","AI","SD","POLRT","MIL2","LEFT","BRIT","PCGNP","AINEW","SDNEW","IDGURR","AILAG","SDLAG","PERCHPCG","PERCHPOP","LPOP","PCGTHOU","DEMOC3","CWARCOW","IWARCOW2"
90,1984,5,4,3,1,0,0,1190,5,4,90,5,4,1.71,2.87,15.86,1.19,0,1,0
90,1985,5,4,4,1,0,0,1200,5,4,90,5,4,0.84,2.89,15.89,1.2,NA,0,0
90,1986,4,4,5,0,0,0,1050,4,4,90,5,4,-12.5,2.91,15.92,1.05,5,0,0
90,1987,4,4,5,0,0,0,950,4,4,90,4,4,-9.52,2.92,15.95,0.95,5,0,0
90,1988,4,4,5,0,0,0,890,4,4,90,4,4,-6.32,2.93,15.98,0.89,5,0,0
90,1989,4,4,5,0,0,0,920,4,4,90,4,4,3.37,2.93,16.01,0.92,5,0,0
90,1990,5,5,5,0,0,0,910,5,5,90,4,4,-1.09,2.93,16.03,0.91,4,0,0
90,1991,4,4,5,0,0,0,950,4,4,90,5,5,4.4,2.94,16.06,0.95,4,0,0
90,1992,4,4,4,0,0,0,980,4,4,90,4,4,3.16,2.9,16.09,0.98,4,0,0
90,1993,4,4,4,0,0,0,1110,4,4,90,4,4,13.27,2.65,16.12,1.11,6,0,0
91,1976,NA,1,2,1,0,0,400,1,1,91,NA,NA,NA,NA,14.97,0.4,1,0,0
91,1977,2,1,2,1,0,0,470,2,1,91,1,1,17.5,3.45,15.01,0.47,1,0,0
91,1978,NA,2,2,1,0,0,540,2,2,91,2,1,14.89,3.49,15.04,0.54,1,0,0
91,1979,2,2,2,1,0,0,600,2,2,91,2,2,11.11,3.58,15.08,0.6,1,0,0
91,1980,4,2,4,0,0,0,640,4,2,91,2,2,6.67,3.65,15.11,0.64,1,0,0
91,1981,4,3,5,0,0,0,720,4,3,91,4,2,12.5,3.71,15.15,0.72,NA,0,0
91,1982,4,2,6,1,0,0,700,4,2,91,4,3,-2.78,3.77,15.19,0.7,4,0,0
91,1983,4,2,5,1,0,0,710,4,2,91,4,2,1.43,3.76,15.22,0.71,4,0,0
91,1984,4,3,6,1,0,0,740,4,3,91,4,2,4.23,3.62,15.26,0.74,4,0,0
91,1985,3,3,6,1,0,0,790,3,3,91,4,3,6.76,3.45,15.29,0.79,5,0,0
91,1986,3,3,6,0,0,0,790,3,3,91,3,3,0,3.31,15.33,0.79,5,0,0
91,1987,3,3,6,0,0,0,840,3,3,91,3,3,6.33,3.18,15.36,0.84,5,0,0
91,1988,4,3,6,0,0,0,860,4,3,91,3,3,2.38,3.06,15.39,0.86,5,0,0
91,1989,3,3,6,0,0,0,800,3,3,91,4,3,-6.98,2.99,15.42,0.8,5,0,0
91,1990,3,3,6,0,0,0,660,3,3,91,3,3,-17.5,2.94,15.45,0.66,6,0,0
91,1991,3,3,6,0,0,0,590,3,3,91,3,3,-10.61,3.02,15.48,0.59,6,0,0
91,1992,3,3,6,0,0,0,580,3,3,91,3,3,-1.69,3.02,15.51,0.58,6,0,0
91,1993,3,3,5,0,0,0,580,3,3,91,3,3,0,-3.29,15.47,0.58,6,0,0
92,1976,4,2,5,1,0,0,500,4,2,92,NA,NA,NA,NA,15.25,0.5,2,0,0
92,1977,4,3,5,1,0,0,590,4,3,92,4,2,18,2.34,15.27,0.59,0,0,0
92,1978,5,4,4,1,0,0,700,5,4,92,4,3,18.64,2.22,15.29,0.7,0,0,0
92,1979,4,4,3,1,0,0,760,4,4,92,5,4,8.57,1.9,15.31,0.76,NA,1,0
92,1980,5,4,2,1,0,0,740,5,4,92,4,4,-2.63,1.53,15.33,0.74,NA,1,0
92,1981,5,4,3,0,0,0,750,5,4,92,5,4,1.35,1.19,15.34,0.75,NA,1,0
92,1982,5,4,4,0,0,0,740,5,4,92,5,4,-1.33,0.83,15.35,0.74,NA,1,0
92,1983,5,4,4,0,0,0,750,5,4,92,5,4,1.35,0.67,15.35,0.75,NA,1,0
92,1984,5,4,5,0,0,0,800,5,4,92,5,4,6.67,0.82,15.36,0.8,7,1,0
92,1985,4,4,6,0,0,0,840,4,4,92,5,4,5,1.13,15.37,0.84,7,1,0
92,1986,5,4,5,0,0,0,840,5,4,92,4,4,0,2.26,15.39,0.84,7,1,0
92,1987,5,4,5,0,0,0,880,5,4,92,5,4,4.76,1.82,15.41,0.88,7,1,0
92,1988,5,4,5,0,0,0,920,5,4,92,5,4,4.55,0.71,15.42,0.92,7,1,0
92,1989,4,4,5,0,0,0,960,4,4,92,5,4,4.35,1.97,15.44,0.96,7,1,0
92,1990,4,4,5,0,0,0,1020,4,4,92,4,4,6.25,2.07,15.46,1.02,7,1,0
92,1991,4,4,5,0,0,0,1090,4,4,92,4,4,6.86,2.05,15.48,1.09,8,1,0
92,1992,4,4,5,0,0,0,1170,4,4,92,4,4,7.34,1.93,15.5,1.17,8,1,0
92,1993,4,3,5,0,0,0,1320,4,3,92,4,4,12.82,3.72,15.53,1.32,8,0,0
93,1976,4,4,3,1,0,0,690,4,4,93,NA,NA,NA,NA,14.73,0.69,0,0,0
93,1977,4,3,3,1,0,0,780,4,3,93,4,4,13.04,2.92,14.76,0.78,0,0,0
93,1978,4,3,3,1,0,0,740,4,3,93,4,3,-5.13,2.88,14.79,0.74,0,0,0
93,1979,5,4,3,0,0,0,570,5,4,93,4,3,-22.97,2.87,14.82,0.57,NA,0,0
93,1980,NA,4,3,0,0,0,630,4,4,93,5,4,10.53,2.9,14.85,0.63,NA,0,0
93,1981,2,3,2,0,0,0,750,2,3,93,4,4,19.05,2.93,14.87,0.75,0,0,0
93,1982,3,3,2,0,0,0,800,3,3,93,2,3,6.67,2.91,14.9,0.8,0,1,0
93,1983,2,4,2,0,0,0,830,2,4,93,3,3,3.75,2.93,14.93,0.83,0,1,0
93,1984,3,4,3,0,0,0,840,3,4,93,2,4,1.2,2.85,14.96,0.84,1,1,0
93,1985,3,4,3,0,0,0,790,3,4,93,3,4,-5.95,2.77,14.99,0.79,1,1,0
93,1986,3,5,3,0,0,0,790,3,5,93,3,4,0,2.69,15.01,0.79,1,1,0
93,1987,4,4,3,0,0,0,870,4,4,93,3,5,10.13,2.65,15.04,0.87,1,1,0
93,1988,4,4,3,1,1,0,770,4,4,93,4,4,-11.49,2.61,15.07,0.77,1,1,0
93,1989,3,4,3,1,1,0,420,3,4,93,4,4,-45.45,2.58,15.09,0.42,1,1,0
93,1990,2,3,5,1,0,0,360,2,3,93,3,4,-14.29,2.6,15.12,0.36,6,1,0
93,1991,3,4,5,1,0,0,300,3,4,93,2,3,-16.67,2.64,15.14,0.3,6,0,0
93,1992,3,4,4,1,0,0,340,3,4,93,3,4,13.33,2.7,15.17,0.34,6,0,0
93,1993,3,4,4,0,0,0,360,3,4,93,3,4,5.88,8.39,15.25,0.36,6,0,0
94,1976,NA,1,7,0,0,0,1060,1,1,94,NA,NA,NA,NA,14.52,1.06,10,0,0
94,1977,NA,1,7,0,0,0,1300,1,1,94,1,1,22.64,3.01,14.55,1.3,10,0,0
94,1978,NA,1,7,0,0,0,1540,1,1,94,1,1,18.46,3.12,14.58,1.54,10,0,0
94,1979,NA,1,7,0,0,0,1750,1,1,94,1,1,13.64,3.07,14.61,1.75,10,0,0
94,1980,NA,1,7,0,0,0,1900,1,1,94,1,1,8.57,3.07,14.64,1.9,10,0,0
94,1981,NA,1,7,0,0,0,1480,1,1,94,1,1,-22.11,3.02,14.67,1.48,10,0,0
94,1982,NA,1,7,0,0,0,1100,1,1,94,1,1,-25.68,2.97,14.7,1.1,10,0,0
94,1983,2,1,7,0,0,0,1010,2,1,94,1,1,-8.18,2.93,14.73,1.01,10,0,0
94,1984,2,1,7,0,0,0,1190,2,1,94,2,1,17.82,2.93,14.76,1.19,10,0,0
94,1985,NA,1,7,0,0,0,1330,1,1,94,2,1,11.76,2.92,14.79,1.33,10,0,0
94,1986,NA,1,7,0,0,0,1460,1,1,94,1,1,9.77,2.91,14.82,1.46,10,0,0
94,1987,NA,1,7,0,0,0,1550,1,1,94,1,1,6.16,2.87,14.84,1.55,10,0,0
94,1988,NA,1,7,0,0,0,1570,1,1,94,1,1,1.29,2.82,14.87,1.57,10,0,0
94,1989,NA,1,7,0,0,0,1640,1,1,94,1,1,4.46,2.78,14.9,1.64,10,0,0
94,1990,NA,1,7,0,0,0,1770,1,1,94,1,1,7.93,2.67,14.93,1.77,10,0,0
94,1991,NA,1,7,0,0,0,1840,1,1,94,1,1,3.95,2.6,14.95,1.84,10,0,0
94,1992,2,1,7,0,0,0,1960,2,1,94,1,1,6.52,2.54,14.98,1.96,10,0,0
94,1993,NA,1,7,0,0,0,2160,1,1,94,2,1,10.2,3.35,15.01,2.16,10,0,0
95,1976,NA,2,1,1,0,0,1070,2,2,95,NA,NA,NA,NA,14.4,1.07,0,0,0
95,1977,NA,2,2,1,0,0,1120,2,2,95,2,2,4.67,2.29,14.42,1.12,0,0,0
95,1978,NA,2,3,1,0,0,1290,2,2,95,2,2,15.18,2.24,14.44,1.29,0,0,0
95,1979,NA,2,3,1,0,0,1410,2,2,95,2,2,9.3,2.24,14.46,1.41,0,0,0
95,1980,NA,2,4,1,0,0,1760,2,2,95,2,2,24.82,2.19,14.49,1.76,0,0,0
95,1981,NA,2,4,1,0,0,1980,2,2,95,2,2,12.5,2.2,14.51,1.98,0,0,0
95,1982,NA,2,3,1,0,0,2100,2,2,95,2,2,6.06,2.2,14.53,2.1,0,0,0
95,1983,NA,2,3,1,0,0,2170,2,2,95,2,2,3.33,2.2,14.55,2.17,0,0,0
95,1984,NA,3,4,1,0,0,1900,3,3,95,2,2,-12.44,2.2,14.57,1.9,0,0,0
95,1985,NA,2,2,1,0,0,2380,2,2,95,3,3,25.26,2.16,14.59,2.38,0,0,0
95,1986,NA,3,2,1,0,0,2460,3,3,95,2,2,3.36,2.16,14.62,2.46,0,0,0
95,1987,3,2,3,1,0,0,2390,3,2,95,3,3,-2.85,2.11,14.64,2.39,0,0,0
95,1988,3,3,2,1,0,0,1920,3,3,95,3,2,-19.67,2.11,14.66,1.92,0,0,0
95,1989,3,4,1,1,0,0,1900,3,4,95,3,3,-1.04,2.07,14.68,1.9,0,0,0
95,1990,3,2,4,0,0,0,2000,3,2,95,3,4,5.26,2.03,14.7,2,8,0,0
95,1991,3,2,4,0,0,0,2190,3,2,95,3,2,9.5,1.99,14.72,2.19,8,0,0
95,1992,2,2,4,0,0,0,2420,2,2,95,3,2,10.5,1.99,14.74,2.42,8,0,0
95,1993,2,2,5,0,0,0,2580,2,2,95,2,2,6.61,-0.2,14.74,2.58,8,0,0
96,1976,NA,NA,NA,NA,NA,NA,840,NA,NA,96,NA,NA,NA,NA,11.79,0.84,NA,NA,NA
96,1977,NA,NA,NA,NA,NA,NA,860,NA,NA,96,NA,NA,2.38,2.48,11.81,0.86,NA,NA,NA
96,1978,NA,NA,NA,NA,NA,NA,910,NA,NA,96,NA,NA,5.81,2.72,11.84,0.91,NA,NA,NA
96,1979,NA,NA,NA,NA,NA,NA,1060,NA,NA,96,NA,NA,16.48,2.76,11.86,1.06,NA,NA,NA
96,1980,NA,NA,NA,NA,NA,NA,1300,NA,NA,96,NA,NA,22.64,2.7,11.89,1.3,NA,NA,NA
96,1981,NA,NA,NA,NA,NA,NA,1360,NA,NA,96,NA,NA,4.62,2.67,11.92,1.36,NA,NA,NA
96,1982,NA,NA,7,0,0,1,1290,NA,NA,96,NA,NA,-5.15,2.63,11.94,1.29,NA,0,0
96,1983,NA,NA,7,0,0,1,1190,NA,NA,96,NA,NA,-7.75,2.05,11.96,1.19,NA,0,0
96,1984,NA,NA,6,0,0,1,1180,NA,NA,96,NA,NA,-0.84,3.18,12,1.18,NA,0,0
96,1985,NA,NA,7,0,0,1,1220,NA,NA,96,NA,NA,3.39,2.64,12.02,1.22,NA,0,0
96,1986,NA,NA,7,0,0,1,1290,NA,NA,96,NA,NA,5.74,2.64,12.05,1.29,NA,0,0
96,1987,NA,NA,7,0,0,1,1470,NA,NA,96,NA,NA,13.95,2.64,12.07,1.47,NA,0,0
96,1988,NA,1,7,0,0,1,1660,1,1,96,NA,NA,12.93,2.63,12.1,1.66,NA,0,0
96,1989,NA,1,7,0,0,1,1930,1,1,96,1,1,16.27,2.63,12.13,1.93,NA,0,0
96,1990,NA,1,7,0,0,1,2090,1,1,96,1,1,8.29,2.45,12.15,2.09,NA,0,0
96,1991,1,1,7,0,0,1,2170,1,1,96,1,1,3.83,2.8,12.18,2.17,NA,0,0
96,1992,1,1,7,0,0,1,2220,1,1,96,1,1,2.3,2.61,12.2,2.22,NA,0,0
96,1993,1,1,7,0,0,1,2440,1,1,96,1,1,9.91,1.32,12.22,2.44,NA,0,0
100,1976,2,2,6,0,0,0,610,2,2,100,NA,NA,NA,NA,17.01,0.61,8,0,0
100,1977,3,2,6,0,0,0,690,3,2,100,2,2,13.11,2.21,17.03,0.69,8,0,0
100,1978,3,2,6,0,0,0,850,3,2,100,3,2,23.19,2.24,17.05,0.85,8,0,0
100,1979,5,3,6,0,0,0,1030,5,3,100,3,2,21.18,2.23,17.07,1.03,8,0,0
100,1980,4,3,6,0,0,0,1190,4,3,100,5,3,15.53,2.22,17.09,1.19,8,0,0
100,1981,4,3,6,0,0,0,1330,4,3,100,4,3,11.76,2.2,17.12,1.33,8,0,0
100,1982,5,3,6,0,0,0,1390,5,3,100,4,3,4.51,2.19,17.14,1.39,8,0,0
100,1983,4,3,6,0,0,0,1380,4,3,100,5,3,-0.72,2.16,17.16,1.38,8,0,0
100,1984,4,3,6,0,0,0,1380,4,3,100,4,3,0,2.1,17.18,1.38,8,1,0
100,1985,4,3,6,0,0,0,1290,4,3,100,4,3,-6.52,2.02,17.2,1.29,8,1,0
100,1986,5,4,6,0,0,0,1230,5,4,100,4,3,-4.65,1.96,17.22,1.23,8,1,0
100,1987,4,4,6,0,0,0,1190,4,4,100,5,4,-3.25,1.89,17.24,1.19,8,1,0
100,1988,5,4,5,0,0,0,1220,5,4,100,4,4,2.52,1.83,17.26,1.22,8,1,0
100,1989,5,4,5,0,0,0,1230,5,4,100,5,4,0.82,1.79,17.27,1.23,8,1,0
100,1990,5,5,6,0,0,0,1250,5,5,100,5,4,1.63,1.75,17.29,1.25,8,1,0
100,1991,5,5,6,0,0,0,1250,5,5,100,5,5,0,1.67,17.31,1.25,9,1,0
100,1992,5,4,6,0,0,0,1330,5,4,100,5,5,6.4,1.7,17.32,1.33,9,1,0
100,1993,5,5,6,0,0,0,1400,5,5,100,5,4,5.26,4.49,17.37,1.4,9,1,0
101,1976,2,2,7,0,0,0,2890,2,2,101,NA,NA,NA,NA,16.39,2.89,9,0,0
101,1977,2,1,7,0,0,0,3160,2,1,101,2,2,9.34,3.44,16.42,3.16,9,0,0
101,1978,3,2,7,0,0,0,3410,3,2,101,2,1,7.91,3.26,16.46,3.41,9,0,0
101,1979,3,2,7,0,0,0,3760,3,2,101,3,2,10.26,3.08,16.49,3.76,9,0,0
101,1980,3,2,7,0,0,0,4120,3,2,101,3,2,9.57,2.91,16.51,4.12,9,0,0
101,1981,2,1,7,0,0,0,4800,2,1,101,3,2,16.5,2.88,16.54,4.8,9,0,0
101,1982,NA,2,7,0,0,0,4980,2,2,101,2,1,3.75,2.9,16.57,4.98,9,0,0
101,1983,3,2,7,0,0,0,4860,3,2,101,2,2,-2.41,2.79,16.6,4.86,9,0,0
101,1984,2,2,7,0,0,0,4330,2,2,101,3,2,-10.91,2.76,16.63,4.33,9,0,0
101,1985,2,2,7,0,0,0,3910,2,2,101,2,2,-9.7,2.69,16.65,3.91,9,0,0
101,1986,4,2,7,0,0,0,3640,4,2,101,2,2,-6.91,2.63,16.68,3.64,9,0,0
101,1987,3,2,7,0,0,0,3240,3,2,101,4,2,-10.99,2.56,16.7,3.24,9,0,0
101,1988,3,2,7,0,0,0,3190,3,2,101,3,2,-1.54,2.49,16.73,3.19,9,0,0
101,1989,4,4,7,0,0,0,2530,4,4,101,3,2,-20.69,2.44,16.75,2.53,9,0,0
101,1990,3,3,7,0,0,0,2650,3,3,101,4,4,4.74,2.4,16.78,2.65,9,0,0
101,1991,3,3,7,0,0,0,2720,3,3,101,3,3,2.64,2.39,16.8,2.72,8,0,0
101,1992,4,3,5,0,0,0,2910,4,3,101,3,3,6.99,2.33,16.82,2.91,8,0,0
101,1993,4,3,5,0,0,0,2840,4,3,101,4,3,-2.41,2.23,16.85,2.84,9,0,0
110,1976,1,NA,5,0,0,1,650,1,1,110,NA,NA,NA,NA,13.51,0.65,4,0,0
110,1977,2,1,5,0,0,1,610,2,1,110,1,1,-6.15,0.85,13.52,0.61,4,0,0
110,1978,NA,2,4,0,0,1,620,2,2,110,2,1,1.64,0.64,13.53,0.62,3,0,0
110,1979,1,2,4,0,0,1,650,1,2,110,2,2,4.84,0.63,13.53,0.65,3,0,0
110,1980,NA,3,4,0,0,1,710,3,3,110,1,2,9.23,0.74,13.54,0.71,0,0,0
110,1981,NA,3,3,0,0,1,730,3,3,110,3,3,2.82,0.8,13.55,0.73,0,0,0
110,1982,NA,3,3,0,0,1,610,3,3,110,3,3,-16.44,0.9,13.56,0.61,0,0,0
110,1983,NA,3,3,0,0,1,530,3,3,110,3,3,-13.11,0.89,13.57,0.53,0,0,0
110,1984,3,3,3,0,0,1,490,3,3,110,3,3,-7.55,0.76,13.57,0.49,0,0,0
110,1985,2,2,3,0,0,1,510,2,2,110,3,3,4.08,0.53,13.58,0.51,0,0,0
110,1986,2,2,3,0,0,1,480,2,2,110,2,2,-5.88,0.2,13.58,0.48,0,0,0
110,1987,1,2,3,0,0,1,380,1,2,110,2,2,-20.83,0.2,13.58,0.38,0,0,0
110,1988,2,2,3,0,0,1,410,2,2,110,1,2,7.89,0.2,13.59,0.41,0,0,0
110,1989,2,2,3,0,0,1,340,2,2,110,2,2,-17.07,0.2,13.59,0.34,0,0,0
110,1990,2,2,3,0,0,1,360,2,2,110,2,2,5.88,0.2,13.59,0.36,0,0,0
110,1991,2,2,3,0,0,1,300,2,2,110,2,2,-16.67,0.5,13.59,0.3,0,0,0
110,1992,2,2,5,0,0,1,330,2,2,110,2,2,10,0.55,13.6,0.33,6,0,0
110,1993,2,2,6,0,0,1,350,2,2,110,2,2,6.06,-0.79,13.59,0.35,6,0,0
115,1976,NA,NA,6,0,0,0,1480,NA,NA,115,NA,NA,NA,NA,12.78,1.48,NA,0,0
115,1977,NA,NA,6,0,0,0,1770,NA,NA,115,NA,NA,19.59,2.17,12.8,1.77,NA,0,0
115,1978,NA,NA,6,0,0,0,2110,NA,NA,115,NA,NA,19.21,1.44,12.81,2.11,NA,0,0
115,1979,NA,1,6,0,0,0,2210,1,1,115,NA,NA,4.74,-0.63,12.81,2.21,NA,0,0
115,1980,NA,2,1,1,0,0,2420,2,2,115,1,1,9.5,-2.41,12.78,2.42,NA,0,0
115,1981,3,2,1,1,0,0,2960,3,2,115,2,2,22.31,-0.2,12.78,2.96,NA,0,0
115,1982,3,3,1,1,0,0,2840,3,3,115,3,2,-4.05,2.84,12.81,2.84,NA,0,0
115,1983,3,3,1,1,0,0,2580,3,3,115,3,3,-9.15,2.9,12.84,2.58,NA,0,0
115,1984,NA,3,1,1,0,0,2490,3,3,115,3,3,-3.49,2.84,12.87,2.49,NA,0,0
115,1985,3,2,2,1,0,0,2420,3,2,115,3,3,-2.81,2.84,12.89,2.42,NA,0,0
115,1986,5,5,2,1,0,0,2400,5,5,115,3,2,-0.83,2.84,12.92,2.4,NA,0,0
115,1987,4,4,4,1,0,0,2370,4,4,115,5,5,-1.25,-0.24,12.92,2.37,NA,0,0
115,1988,2,3,5,1,0,0,2920,2,3,115,4,4,23.21,-0.27,12.92,2.92,NA,0,0
115,1989,NA,2,5,0,0,0,3420,2,2,115,2,3,17.12,-0.25,12.91,3.42,NA,0,0
115,1990,3,3,4,1,0,0,3700,3,3,115,2,2,8.19,-0.27,12.91,3.7,NA,0,0
115,1991,NA,2,4,0,0,0,4120,2,2,115,3,3,11.35,-0.25,12.91,4.12,NA,0,0
115,1992,1,2,5,0,0,0,4280,1,2,115,2,2,3.88,0,12.91,4.28,NA,0,0
115,1993,NA,2,5,0,0,0,1210,2,2,115,1,2,-71.73,2.72,12.94,1.21,NA,0,0
130,1976,2,2,2,1,0,0,680,2,2,130,NA,NA,NA,NA,15.8,0.68,0,0,0
130,1977,3,2,2,1,0,0,800,3,2,130,2,2,17.65,2.95,15.82,0.8,0,0,0
130,1978,3,2,3,1,0,0,940,3,2,130,3,2,17.5,2.91,15.85,0.94,0,0,0
130,1979,2,2,6,1,0,0,1090,2,2,130,3,2,15.96,2.89,15.88,1.09,9,0,0
130,1980,NA,2,6,0,0,0,1260,2,2,130,2,2,15.6,2.86,15.91,1.26,9,0,0
130,1981,NA,2,6,0,0,0,1490,2,2,130,2,2,18.25,2.83,15.94,1.49,9,0,0
130,1982,NA,2,6,0,0,0,1490,2,2,130,2,2,0,2.81,15.97,1.49,9,0,0
130,1983,NA,2,6,0,0,0,1320,2,2,130,2,2,-11.41,2.77,15.99,1.32,9,0,0
130,1984,NA,2,6,0,0,0,1170,2,2,130,2,2,-11.36,2.73,16.02,1.17,8,0,0
130,1985,3,2,6,0,0,0,1180,3,2,130,2,2,0.85,2.67,16.05,1.18,8,0,0
130,1986,4,3,6,0,0,0,1150,4,3,130,3,2,-2.54,2.62,16.07,1.15,8,0,0
130,1987,4,3,6,0,0,0,1070,4,3,130,4,3,-6.96,2.56,16.1,1.07,8,0,0
130,1988,3,3,6,0,0,0,1060,3,3,130,4,3,-0.93,2.53,16.12,1.06,9,0,0
130,1989,3,2,6,0,0,0,980,3,2,130,3,3,-7.55,2.48,16.15,0.98,9,0,0
130,1990,3,3,6,0,0,0,940,3,3,130,3,2,-4.08,2.45,16.17,0.94,9,0,0
130,1991,3,2,6,0,0,0,1010,3,2,130,3,3,7.45,2.23,16.19,1.01,9,0,0
130,1992,3,3,6,0,0,0,1070,3,3,130,3,2,5.94,2.24,16.22,1.07,9,0,0
130,1993,2,3,6,0,0,0,1170,2,3,130,3,3,9.35,-0.39,16.21,1.17,9,0,0
135,1976,4,2,2,1,0,0,1040,4,2,135,NA,NA,NA,NA,16.56,1.04,0,0,0
135,1977,4,3,2,1,0,0,970,4,3,135,4,2,-6.73,2.74,16.59,0.97,0,0,0
135,1978,3,2,3,0,0,0,830,3,2,135,4,3,-14.43,2.69,16.62,0.83,NA,0,0
135,1979,4,2,3,0,0,0,840,4,2,135,3,2,1.2,2.62,16.64,0.84,NA,0,0
135,1980,3,2,6,0,0,0,1000,3,2,135,4,2,19.05,2.53,16.67,1,7,0,0
135,1981,3,2,6,0,0,0,1240,3,2,135,3,2,24,2.44,16.69,1.24,7,0,0
135,1982,4,2,6,0,0,0,1350,4,2,135,3,2,8.87,2.35,16.71,1.35,7,1,0
135,1983,4,3,6,0,0,0,1100,4,3,135,4,2,-18.52,2.29,16.74,1.1,7,1,0
135,1984,4,4,6,0,0,0,1070,4,4,135,4,3,-2.73,2.24,16.76,1.07,7,1,0
135,1985,5,4,6,0,0,0,930,5,4,135,4,4,-13.08,2.21,16.78,0.93,7,1,0
135,1986,4,4,6,0,0,0,1020,4,4,135,5,4,9.68,2.17,16.8,1.02,7,1,0
135,1987,5,4,6,0,0,0,1310,5,4,135,4,4,28.43,2.14,16.82,1.31,7,1,0
135,1988,5,5,6,0,0,0,1220,5,5,135,5,4,-6.87,2.11,16.84,1.22,7,1,0
135,1989,5,5,6,0,0,0,1080,5,5,135,5,5,-11.48,2.07,16.86,1.08,7,1,0
135,1990,5,5,5,0,0,0,1040,5,5,135,5,5,-3.7,2.04,16.88,1.04,7,1,0
135,1991,4,5,5,0,0,0,1070,4,5,135,5,5,2.88,2.01,16.9,1.07,8,1,0
135,1992,5,5,2,0,0,0,950,5,5,135,4,5,-11.21,1.94,16.92,0.95,2,1,0
135,1993,4,4,3,0,0,0,1490,4,4,135,5,5,56.84,2.37,16.95,1.49,2,1,0
140,1976,3,2,4,1,0,0,1300,3,2,140,NA,NA,NA,NA,18.52,1.3,2,0,0
140,1977,4,3,4,1,0,0,1470,4,3,140,3,2,13.08,2.35,18.54,1.47,2,0,0
140,1978,4,NA,4,1,0,0,1650,4,4,140,4,3,12.24,2.34,18.57,1.65,2,0,0
140,1979,3,2,4,1,0,0,1880,3,2,140,4,4,13.94,2.33,18.59,1.88,2,0,0
140,1980,3,2,4,1,0,0,2070,3,2,140,3,2,10.11,2.33,18.61,2.07,2,0,0
140,1981,2,2,4,1,0,0,2030,2,2,140,3,2,-1.93,2.32,18.64,2.03,2,0,0
140,1982,3,2,5,1,0,0,2050,3,2,140,2,2,0.99,2.31,18.66,2.05,2,0,0
140,1983,4,2,5,1,0,0,1820,4,2,140,3,2,-11.22,2.28,18.68,1.82,2,0,0
140,1984,4,2,5,1,0,0,1710,4,2,140,4,2,-6.04,2.21,18.7,1.71,2,0,0
140,1985,4,3,5,0,0,0,1640,4,3,140,4,2,-4.09,2.14,18.72,1.64,9,0,0
140,1986,3,3,6,0,0,0,1800,3,3,140,4,3,9.76,2.06,18.75,1.8,9,0,0
140,1987,4,4,6,0,0,0,1920,4,4,140,3,3,6.67,1.99,18.77,1.92,9,0,0
140,1988,3,3,6,0,0,0,2060,3,3,140,4,4,7.29,1.91,18.78,2.06,10,0,0
140,1989,4,3,6,0,0,0,2440,4,3,140,3,3,18.45,1.84,18.8,2.44,10,0,0
140,1990,5,4,6,0,0,0,2720,5,4,140,4,3,11.48,1.77,18.82,2.72,10,0,0
140,1991,5,4,6,0,0,0,2920,5,4,140,5,4,7.35,1.6,18.84,2.92,10,0,0
140,1992,5,4,6,0,0,0,2770,5,4,140,5,4,-5.14,1.6,18.85,2.77,10,0,0
140,1993,4,4,5,0,0,0,3020,4,4,140,5,4,9.03,3.41,18.89,3.02,10,0,0
145,1976,4,2,2,1,0,0,400,4,2,145,NA,NA,NA,NA,15.43,0.4,0,0,0
145,1977,4,3,2,1,0,0,410,4,3,145,4,2,2.5,2.67,15.46,0.41,0,0,0
145,1978,1,2,3,1,0,0,440,1,2,145,4,3,7.32,2.7,15.48,0.44,0,0,0
145,1979,3,3,5,1,0,0,460,3,3,145,1,2,4.55,2.68,15.51,0.46,0,0,0
145,1980,3,4,1,1,0,0,490,3,4,145,3,3,6.52,2.65,15.53,0.49,0,0,0
145,1981,5,4,1,1,0,0,560,5,4,145,3,4,14.29,2.63,15.56,0.56,0,0,0
145,1982,4,3,6,1,0,0,530,4,3,145,5,4,-5.36,2.62,15.59,0.53,7,0,0
145,1983,4,2,6,0,0,0,490,4,2,145,4,3,-7.55,2.59,15.61,0.49,7,0,0
145,1984,3,3,6,0,0,0,460,3,3,145,4,2,-6.12,2.55,15.64,0.46,7,0,0
145,1985,3,2,6,0,0,0,430,3,2,145,3,3,-6.52,2.55,15.66,0.43,8,0,0
145,1986,2,2,6,0,0,0,450,2,2,145,3,2,4.65,2.52,15.69,0.45,8,0,0
145,1987,2,2,6,0,0,0,530,2,2,145,2,2,17.78,2.51,15.71,0.53,8,0,0
145,1988,3,2,6,0,0,0,620,3,2,145,2,2,16.98,2.49,15.74,0.62,8,0,0
145,1989,3,2,6,0,0,0,640,3,2,145,3,2,3.23,2.47,15.76,0.64,8,0,0
145,1990,2,3,6,0,0,0,630,2,3,145,3,2,-1.56,2.44,15.79,0.63,8,0,0
145,1991,3,2,6,0,0,0,650,3,2,145,2,3,3.17,2.45,15.81,0.65,8,0,0
145,1992,3,2,6,0,0,0,680,3,2,145,3,2,4.62,2.41,15.83,0.68,8,0,0
145,1993,2,3,6,0,0,0,770,2,3,145,3,2,13.24,6.46,15.9,0.77,8,0,0
150,1976,4,3,3,1,0,0,620,4,3,150,NA,NA,NA,NA,14.83,0.62,0,0,0
